County,District,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Spokane County,Cheney School District,SBA,MATH,5,All,159,39.6
Spokane County,Cheney School District,SBA,MATH,6,All,124,34.9
Spokane County,Cheney School District,SBA,MATH,7,All,168,46.2
Spokane County,Cheney School District,SBA,MATH,8,All,131,37.7
Spokane County,Cheney School District,SBA,MATH,10,All,118,37.8
Stevens County,Chewelah School District,SBA,ELA,3,All,28,62.2
Stevens County,Chewelah School District,SBA,ELA,4,All,33,64.7
Stevens County,Chewelah School District,SBA,ELA,5,All,30,51.7
Stevens County,Chewelah School District,SBA,ELA,6,All,27,56.2
Stevens County,Chewelah School District,SBA,ELA,7,All,45,69.2
Stevens County,Chewelah School District,SBA,ELA,8,All,41,68.3
Stevens County,Chewelah School District,SBA,ELA,10,All,51,62.1
Stevens County,Chewelah School District,SBA,MATH,3,All,26,57.7
Stevens County,Chewelah School District,SBA,MATH,4,All,34,66.6
Stevens County,Chewelah School District,SBA,MATH,5,All,22,37.9
Stevens County,Chewelah School District,SBA,MATH,6,All,23,47.9
Stevens County,Chewelah School District,SBA,MATH,7,All,33,50.7
Stevens County,Chewelah School District,SBA,MATH,8,All,23,38.3
Stevens County,Chewelah School District,SBA,MATH,10,All,29,35.3
Jefferson County,Chimacum School District,SBA,ELA,3,All,32,47.7
Jefferson County,Chimacum School District,SBA,ELA,4,All,37,50
Jefferson County,Chimacum School District,SBA,ELA,5,All,27,42.1
Jefferson County,Chimacum School District,SBA,ELA,6,All,17,27.8
Jefferson County,Chimacum School District,SBA,ELA,7,All,30,50.8
Jefferson County,Chimacum School District,SBA,ELA,8,All,26,36.6
Jefferson County,Chimacum School District,SBA,ELA,10,All,49,64.4
Jefferson County,Chimacum School District,SBA,MATH,3,All,36,53.7
Jefferson County,Chimacum School District,SBA,MATH,4,All,35,47.2
Jefferson County,Chimacum School District,SBA,MATH,5,All,21,32.8
Jefferson County,Chimacum School District,SBA,MATH,6,All,10,16.3
Jefferson County,Chimacum School District,SBA,MATH,7,All,16,27.1
Jefferson County,Chimacum School District,SBA,MATH,8,All,14,19.7
Jefferson County,Chimacum School District,SBA,MATH,10,All,26,34.2
Asotin County,Clarkston School District,SBA,ELA,3,All,83,49.4
Asotin County,Clarkston School District,SBA,ELA,4,All,92,48.1
Asotin County,Clarkston School District,SBA,ELA,5,All,90,46.1
Asotin County,Clarkston School District,SBA,ELA,6,All,37,38.5
Asotin County,Clarkston School District,SBA,ELA,7,All,125,62.5
Asotin County,Clarkston School District,SBA,ELA,8,All,112,59.2
Asotin County,Clarkston School District,SBA,ELA,10,All,157,67.9
Asotin County,Clarkston School District,SBA,MATH,3,All,88,52.3
Asotin County,Clarkston School District,SBA,MATH,4,All,77,40.3
Asotin County,Clarkston School District,SBA,MATH,5,All,74,37.9
Asotin County,Clarkston School District,SBA,MATH,6,All,30,31.2
Asotin County,Clarkston School District,SBA,MATH,7,All,82,41
Asotin County,Clarkston School District,SBA,MATH,8,All,89,47.3
Asotin County,Clarkston School District,SBA,MATH,10,All,80,34.6
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,3,All,45,56.2
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,4,All,35,43.2
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,5,All,36,46.7
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,6,All,35,57.3
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,7,All,42,70
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,8,All,47,64.3
Kittitas County,Cle Elum-Roslyn School District,SBA,ELA,10,All,53,77.9
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,3,All,49,61.2
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,4,All,46,56.7
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,5,All,24,30.7
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,6,All,33,54
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,7,All,40,65.5
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,8,All,36,49.3
Kittitas County,Cle Elum-Roslyn School District,SBA,MATH,10,All,24,34.7
Pierce County,Clover Park School District,SBA,ELA,3,All,540,48.5
Pierce County,Clover Park School District,SBA,ELA,4,All,481,43.3
Pierce County,Clover Park School District,SBA,ELA,5,All,494,47.5
Pierce County,Clover Park School District,SBA,ELA,6,All,402,43.7
Pierce County,Clover Park School District,SBA,ELA,7,All,436,52.4
Pierce County,Clover Park School District,SBA,ELA,8,All,408,49.8
Pierce County,Clover Park School District,SBA,ELA,10,All,439,60.8
Pierce County,Clover Park School District,SBA,MATH,3,All,560,50.2
Pierce County,Clover Park School District,SBA,MATH,4,All,451,40.7
Pierce County,Clover Park School District,SBA,MATH,5,All,402,38.6
Pierce County,Clover Park School District,SBA,MATH,6,All,327,35.6
Pierce County,Clover Park School District,SBA,MATH,7,All,347,42
Pierce County,Clover Park School District,SBA,MATH,8,All,363,44.4
Pierce County,Clover Park School District,SBA,MATH,10,All,219,30.5
Whitman County,Colfax School District,SBA,ELA,3,All,34,80.9
Whitman County,Colfax School District,SBA,ELA,4,All,35,89.7
Whitman County,Colfax School District,SBA,ELA,5,All,30,76.9
Whitman County,Colfax School District,SBA,ELA,6,All,33,84.6
Whitman County,Colfax School District,SBA,ELA,7,All,41,71.9
Whitman County,Colfax School District,SBA,ELA,8,All,25,67.5
Whitman County,Colfax School District,SBA,ELA,10,All,39,92.8
Whitman County,Colfax School District,SBA,MATH,3,All,37,88
Whitman County,Colfax School District,SBA,MATH,4,All,35,89.7
Whitman County,Colfax School District,SBA,MATH,5,All,25,64.1
Whitman County,Colfax School District,SBA,MATH,6,All,33,84.6
Whitman County,Colfax School District,SBA,MATH,7,All,28,49.1
Whitman County,Colfax School District,SBA,MATH,8,All,19,51.3
Whitman County,Colfax School District,SBA,MATH,10,All,21,50
Walla Walla County,College Place School District,SBA,ELA,3,All,48,44
Walla Walla County,College Place School District,SBA,ELA,4,All,47,43.9
Walla Walla County,College Place School District,SBA,ELA,5,All,43,40.1
Walla Walla County,College Place School District,SBA,ELA,6,All,57,46.3
Walla Walla County,College Place School District,SBA,ELA,7,All,53,46.9
Walla Walla County,College Place School District,SBA,ELA,8,All,62,53.4
Walla Walla County,College Place School District,SBA,ELA,10,All,92,82.8
Walla Walla County,College Place School District,SBA,MATH,3,All,47,43.9
Walla Walla County,College Place School District,SBA,MATH,4,All,47,43.9
Walla Walla County,College Place School District,SBA,MATH,5,All,35,32.7
Walla Walla County,College Place School District,SBA,MATH,6,All,52,42.2
Walla Walla County,College Place School District,SBA,MATH,7,All,36,31.8
Walla Walla County,College Place School District,SBA,MATH,8,All,42,36.2
Walla Walla County,College Place School District,SBA,MATH,10,All,38,34.2
Whitman County,Colton School District,SBA,ELA,3,All,8,80
Whitman County,Colton School District,SBA,ELA,4,All,5,35.7
Whitman County,Colton School District,SBA,ELA,5,All,,
Whitman County,Colton School District,SBA,ELA,6,All,14,93.3
Whitman County,Colton School District,SBA,ELA,7,All,,
Whitman County,Colton School District,SBA,ELA,8,All,,
Whitman County,Colton School District,SBA,ELA,10,All,,
Whitman County,Colton School District,SBA,MATH,3,All,8,80
Whitman County,Colton School District,SBA,MATH,4,All,5,35.7
Whitman County,Colton School District,SBA,MATH,5,All,,
Whitman County,Colton School District,SBA,MATH,6,All,11,73.3
Whitman County,Colton School District,SBA,MATH,7,All,,
Whitman County,Colton School District,SBA,MATH,8,All,,
Whitman County,Colton School District,SBA,MATH,10,All,7,58.3
Stevens County,Columbia (Stevens) School District,SBA,ELA,3,All,,
Stevens County,Columbia (Stevens) School District,SBA,ELA,4,All,5,50
Stevens County,Columbia (Stevens) School District,SBA,ELA,5,All,,
Stevens County,Columbia (Stevens) School District,SBA,ELA,6,All,,
Stevens County,Columbia (Stevens) School District,SBA,ELA,7,All,6,35.2
Stevens County,Columbia (Stevens) School District,SBA,ELA,8,All,,
Stevens County,Columbia (Stevens) School District,SBA,ELA,10,All,,
Stevens County,Columbia (Stevens) School District,SBA,MATH,3,All,,
Stevens County,Columbia (Stevens) School District,SBA,MATH,4,All,5,50
Stevens County,Columbia (Stevens) School District,SBA,MATH,5,All,,
Stevens County,Columbia (Stevens) School District,SBA,MATH,6,All,,
Stevens County,Columbia (Stevens) School District,SBA,MATH,7,All,3,17.6
Stevens County,Columbia (Stevens) School District,SBA,MATH,8,All,,
Stevens County,Columbia (Stevens) School District,SBA,MATH,10,All,,
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,3,All,32,50.7
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,4,All,31,54.3
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,5,All,21,32.8
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,6,All,16,29
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,7,All,28,52.8
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,8,All,25,34.2
Walla Walla County,Columbia (Walla Walla) School District,SBA,ELA,10,All,30,66.6
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,3,All,25,39.6
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,4,All,36,63.1
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,5,All,18,28.1
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,6,All,12,21.8
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,7,All,14,26.4
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,8,All,17,23.2
Walla Walla County,Columbia (Walla Walla) School District,SBA,MATH,10,All,23,51.1
Stevens County,Colville School District,SBA,ELA,3,All,80,62.9
Stevens County,Colville School District,SBA,ELA,4,All,102,67.5
Stevens County,Colville School District,SBA,ELA,5,All,81,61.3
Stevens County,Colville School District,SBA,ELA,6,All,76,62.8
Stevens County,Colville School District,SBA,ELA,7,All,96,67.6
Stevens County,Colville School District,SBA,ELA,8,All,89,65.9
Stevens County,Colville School District,SBA,ELA,10,All,105,75.5
Stevens County,Colville School District,SBA,MATH,3,All,79,62.2
Stevens County,Colville School District,SBA,MATH,4,All,91,60.2
Stevens County,Colville School District,SBA,MATH,5,All,67,50.7
Stevens County,Colville School District,SBA,MATH,6,All,62,51.2
Stevens County,Colville School District,SBA,MATH,7,All,66,46.4
Stevens County,Colville School District,SBA,MATH,8,All,86,63.7
Stevens County,Colville School District,SBA,MATH,10,All,75,54.3
Skagit County,Concrete School District,SBA,ELA,3,All,12,30
Skagit County,Concrete School District,SBA,ELA,4,All,12,40
Skagit County,Concrete School District,SBA,ELA,5,All,9,25
Skagit County,Concrete School District,SBA,ELA,6,All,24,51
Skagit County,Concrete School District,SBA,ELA,7,All,11,34.3
Skagit County,Concrete School District,SBA,ELA,8,All,9,26.4
Skagit County,Concrete School District,SBA,ELA,10,All,15,51.7
Skagit County,Concrete School District,SBA,MATH,3,All,14,35
Skagit County,Concrete School District,SBA,MATH,4,All,9,31
Skagit County,Concrete School District,SBA,MATH,5,All,5,14.7
Skagit County,Concrete School District,SBA,MATH,6,All,15,31.9
Skagit County,Concrete School District,SBA,MATH,7,All,8,25
Skagit County,Concrete School District,SBA,MATH,8,All,3,8.8
Skagit County,Concrete School District,SBA,MATH,10,All,6,20.6
Skagit County,Conway School District,SBA,ELA,3,All,27,51.9
Skagit County,Conway School District,SBA,ELA,4,All,39,70.9
Skagit County,Conway School District,SBA,ELA,5,All,38,66.6
Skagit County,Conway School District,SBA,ELA,6,All,26,57.7
Skagit County,Conway School District,SBA,ELA,7,All,30,62.5
Skagit County,Conway School District,SBA,ELA,8,All,37,74
Skagit County,Conway School District,SBA,MATH,3,All,33,63.4
Skagit County,Conway School District,SBA,MATH,4,All,35,63.6
Skagit County,Conway School District,SBA,MATH,5,All,25,43.8
Skagit County,Conway School District,SBA,MATH,6,All,19,42.2
Skagit County,Conway School District,SBA,MATH,7,All,30,62.5
Skagit County,Conway School District,SBA,MATH,8,All,30,60
Grays Harbor County,Cosmopolis School District,SBA,ELA,3,All,11,52.3
Grays Harbor County,Cosmopolis School District,SBA,ELA,4,All,11,52.3
Grays Harbor County,Cosmopolis School District,SBA,ELA,5,All,10,52.6
Grays Harbor County,Cosmopolis School District,SBA,ELA,6,All,11,47.8
Grays Harbor County,Cosmopolis School District,SBA,MATH,3,All,7,33.3
Grays Harbor County,Cosmopolis School District,SBA,MATH,4,All,9,42.8
Grays Harbor County,Cosmopolis School District,SBA,MATH,5,All,8,42.1
Grays Harbor County,Cosmopolis School District,SBA,MATH,6,All,5,21.7
Grant County,Coulee-Hartline School District,SBA,ELA,3,All,12,63.1
Grant County,Coulee-Hartline School District,SBA,ELA,4,All,9,75
Grant County,Coulee-Hartline School District,SBA,ELA,5,All,11,78.5
Grant County,Coulee-Hartline School District,SBA,ELA,10,All,15,75
Grant County,Coulee-Hartline School District,SBA,MATH,3,All,14,73.6
Grant County,Coulee-Hartline School District,SBA,MATH,4,All,7,58.3
Grant County,Coulee-Hartline School District,SBA,MATH,5,All,8,57.1
Grant County,Coulee-Hartline School District,SBA,MATH,10,All,9,45
Island County,Coupeville School District,SBA,ELA,3,All,45,77.5
Island County,Coupeville School District,SBA,ELA,4,All,52,76.4
Island County,Coupeville School District,SBA,ELA,5,All,59,75.6
Island County,Coupeville School District,SBA,ELA,6,All,43,59.7
Island County,Coupeville School District,SBA,ELA,7,All,60,67.4
Island County,Coupeville School District,SBA,ELA,8,All,40,57.1
Island County,Coupeville School District,SBA,ELA,10,All,68,80.9
Island County,Coupeville School District,SBA,MATH,3,All,45,77.5
Island County,Coupeville School District,SBA,MATH,4,All,41,60.2
Island County,Coupeville School District,SBA,MATH,5,All,42,53.8
Island County,Coupeville School District,SBA,MATH,6,All,39,54.1
Island County,Coupeville School District,SBA,MATH,7,All,46,51.6
Island County,Coupeville School District,SBA,MATH,8,All,16,22.8
Island County,Coupeville School District,SBA,MATH,10,All,28,33.3
Clallam County,Crescent School District,SBA,ELA,3,All,16,80
Clallam County,Crescent School District,SBA,ELA,4,All,9,69.2
Clallam County,Crescent School District,SBA,ELA,5,All,14,60.8
Clallam County,Crescent School District,SBA,ELA,6,All,,
Clallam County,Crescent School District,SBA,ELA,7,All,13,65
Clallam County,Crescent School District,SBA,ELA,8,All,13,65
Clallam County,Crescent School District,SBA,ELA,10,All,8,47
Clallam County,Crescent School District,SBA,MATH,3,All,15,75
Clallam County,Crescent School District,SBA,MATH,4,All,9,64.2
Clallam County,Crescent School District,SBA,MATH,5,All,6,26
Clallam County,Crescent School District,SBA,MATH,6,All,,
Clallam County,Crescent School District,SBA,MATH,7,All,11,55
Clallam County,Crescent School District,SBA,MATH,8,All,11,55
Clallam County,Crescent School District,SBA,MATH,10,All,6,37.5
Lincoln County,Creston School District,SBA,ELA,3,All,,
Lincoln County,Creston School District,SBA,ELA,4,All,,
Lincoln County,Creston School District,SBA,ELA,5,All,,
Lincoln County,Creston School District,SBA,ELA,6,All,8,61.5
Lincoln County,Creston School District,SBA,ELA,7,All,,
Lincoln County,Creston School District,SBA,ELA,8,All,,
Lincoln County,Creston School District,SBA,ELA,10,All,,
Lincoln County,Creston School District,SBA,MATH,3,All,,
Lincoln County,Creston School District,SBA,MATH,4,All,,
Lincoln County,Creston School District,SBA,MATH,5,All,,
Lincoln County,Creston School District,SBA,MATH,6,All,6,46.1
Lincoln County,Creston School District,SBA,MATH,7,All,,
Lincoln County,Creston School District,SBA,MATH,8,All,,
Lincoln County,Creston School District,SBA,MATH,10,All,,
Ferry County,Curlew School District,SBA,ELA,3,All,,
Ferry County,Curlew School District,SBA,ELA,4,All,3,25
Ferry County,Curlew School District,SBA,ELA,5,All,9,47.3
Ferry County,Curlew School District,SBA,ELA,6,All,5,38.4
Ferry County,Curlew School District,SBA,ELA,7,All,2,18.1
Ferry County,Curlew School District,SBA,ELA,8,All,4,16
Ferry County,Curlew School District,SBA,ELA,10,All,10,50
Ferry County,Curlew School District,SBA,MATH,3,All,,
Ferry County,Curlew School District,SBA,MATH,4,All,5,41.6
Ferry County,Curlew School District,SBA,MATH,5,All,6,31.5
Ferry County,Curlew School District,SBA,MATH,6,All,3,23
Ferry County,Curlew School District,SBA,MATH,7,All,2,18.1
Ferry County,Curlew School District,SBA,MATH,8,All,2,8
Ferry County,Curlew School District,SBA,MATH,10,All,6,30
Pend Oreille County,Cusick School District,SBA,ELA,3,All,5,38.4
Pend Oreille County,Cusick School District,SBA,ELA,4,All,6,27.2
Pend Oreille County,Cusick School District,SBA,ELA,5,All,9,40.9
Pend Oreille County,Cusick School District,SBA,ELA,6,All,6,28.5
Pend Oreille County,Cusick School District,SBA,ELA,7,All,9,45
Pend Oreille County,Cusick School District,SBA,ELA,8,All,12,46.1
