County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Clark County,Ridgefield School District,South Ridge Elementary,SBA,ELA,4,All,67,80.7
Clark County,Ridgefield School District,South Ridge Elementary,SBA,ELA,5,All,49,72
Clark County,Ridgefield School District,South Ridge Elementary,SBA,ELA,6,All,76,85.3
Clark County,Ridgefield School District,South Ridge Elementary,SBA,MATH,3,All,73,82
Clark County,Ridgefield School District,South Ridge Elementary,SBA,MATH,4,All,62,73.8
Clark County,Ridgefield School District,South Ridge Elementary,SBA,MATH,5,All,45,64.2
Clark County,Ridgefield School District,South Ridge Elementary,SBA,MATH,6,All,75,84.2
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,3,All,22,38.5
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,4,All,26,44.8
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,5,All,30,42.8
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,6,All,26,32
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,7,All,24,29.6
King County,Seattle Public Schools,South Shore PK-8 School,SBA,ELA,8,All,47,54
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,3,All,23,40.3
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,4,All,34,58.6
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,5,All,28,40.5
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,6,All,25,30.8
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,7,All,22,27.1
King County,Seattle Public Schools,South Shore PK-8 School,SBA,MATH,8,All,47,54
Thurston County,North Thurston Public Schools,South Sound High School,SBA,ELA,6,All,,
Thurston County,North Thurston Public Schools,South Sound High School,SBA,ELA,11,All,24,45.2
Thurston County,North Thurston Public Schools,South Sound High School,SBA,MATH,6,All,,
Thurston County,North Thurston Public Schools,South Sound High School,SBA,MATH,11,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,3,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,4,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,5,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,6,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,7,All,4,33.3
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,8,All,3,30
Island County,South Whidbey School District,South Whidbey Academy,SBA,ELA,11,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,3,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,4,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,5,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,6,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,7,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,8,All,,
Island County,South Whidbey School District,South Whidbey Academy,SBA,MATH,11,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,ELA,3,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,ELA,4,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,ELA,5,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,MATH,3,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,MATH,4,All,,
Island County,South Whidbey School District,South Whidbey Elementary,SBA,MATH,5,All,,
Island County,South Whidbey School District,South Whidbey High School,SBA,ELA,11,All,,
Island County,South Whidbey School District,South Whidbey High School,SBA,MATH,11,All,,
King County,Highline School District,Southern Heights Elementary,SBA,ELA,3,All,8,22.2
King County,Highline School District,Southern Heights Elementary,SBA,ELA,4,All,15,36.5
King County,Highline School District,Southern Heights Elementary,SBA,ELA,5,All,16,48.4
King County,Highline School District,Southern Heights Elementary,SBA,ELA,6,All,19,61.2
King County,Highline School District,Southern Heights Elementary,SBA,MATH,3,All,15,41.6
King County,Highline School District,Southern Heights Elementary,SBA,MATH,4,All,16,39
King County,Highline School District,Southern Heights Elementary,SBA,MATH,5,All,11,33.3
King County,Highline School District,Southern Heights Elementary,SBA,MATH,6,All,21,67.7
Benton County,Kennewick School District,Southgate Elementary School,SBA,ELA,3,All,64,57.1
Benton County,Kennewick School District,Southgate Elementary School,SBA,ELA,4,All,64,57.6
Benton County,Kennewick School District,Southgate Elementary School,SBA,ELA,5,All,65,73
Benton County,Kennewick School District,Southgate Elementary School,SBA,MATH,3,All,65,57.5
Benton County,Kennewick School District,Southgate Elementary School,SBA,MATH,4,All,52,46.8
Benton County,Kennewick School District,Southgate Elementary School,SBA,MATH,5,All,52,58.4
Benton County,Kennewick School District,Southridge High School,SBA,ELA,11,All,338,77.3
Benton County,Kennewick School District,Southridge High School,SBA,MATH,11,All,,
Mason County,Southside School District,Southside Elementary,SBA,ELA,3,All,18,75
Mason County,Southside School District,Southside Elementary,SBA,ELA,4,All,10,47.6
Mason County,Southside School District,Southside Elementary,SBA,ELA,5,All,13,46.4
Mason County,Southside School District,Southside Elementary,SBA,ELA,6,All,12,75
Mason County,Southside School District,Southside Elementary,SBA,ELA,7,All,19,79.1
Mason County,Southside School District,Southside Elementary,SBA,MATH,3,All,19,79.1
Mason County,Southside School District,Southside Elementary,SBA,MATH,4,All,10,47.6
Mason County,Southside School District,Southside Elementary,SBA,MATH,5,All,12,42.8
Mason County,Southside School District,Southside Elementary,SBA,MATH,6,All,10,62.5
Mason County,Southside School District,Southside Elementary,SBA,MATH,7,All,17,70.8
King County,Enumclaw School District,Southwood Elementary School,SBA,ELA,3,All,,
King County,Enumclaw School District,Southwood Elementary School,SBA,ELA,4,All,,
King County,Enumclaw School District,Southwood Elementary School,SBA,ELA,5,All,37,69.8
King County,Enumclaw School District,Southwood Elementary School,SBA,MATH,3,All,,
King County,Enumclaw School District,Southwood Elementary School,SBA,MATH,4,All,,
King County,Enumclaw School District,Southwood Elementary School,SBA,MATH,5,All,31,58.4
Thurston County,Yelm School District,Southworth Elementary,SBA,ELA,3,All,61,63.5
Thurston County,Yelm School District,Southworth Elementary,SBA,ELA,4,All,33,49.2
Thurston County,Yelm School District,Southworth Elementary,SBA,ELA,5,All,50,50.5
Thurston County,Yelm School District,Southworth Elementary,SBA,ELA,6,All,35,53.8
Thurston County,Yelm School District,Southworth Elementary,SBA,MATH,3,All,57,59.3
Thurston County,Yelm School District,Southworth Elementary,SBA,MATH,4,All,29,43.2
Thurston County,Yelm School District,Southworth Elementary,SBA,MATH,5,All,30,30.3
Thurston County,Yelm School District,Southworth Elementary,SBA,MATH,6,All,29,43.9
Pierce County,Bethel School District,Spanaway Elementary,SBA,ELA,3,All,31,58.4
Pierce County,Bethel School District,Spanaway Elementary,SBA,ELA,4,All,22,45.8
Pierce County,Bethel School District,Spanaway Elementary,SBA,ELA,5,All,,
Pierce County,Bethel School District,Spanaway Elementary,SBA,MATH,3,All,30,56.6
Pierce County,Bethel School District,Spanaway Elementary,SBA,MATH,4,All,21,43.7
Pierce County,Bethel School District,Spanaway Elementary,SBA,MATH,5,All,,
Pierce County,Bethel School District,Spanaway Lake High School,SBA,ELA,11,All,276,71.5
Pierce County,Bethel School District,Spanaway Lake High School,SBA,MATH,11,All,69,19.2
Pierce County,Bethel School District,Spanaway Middle School,SBA,ELA,6,All,91,41.3
Pierce County,Bethel School District,Spanaway Middle School,SBA,ELA,7,All,117,50.4
Pierce County,Bethel School District,Spanaway Middle School,SBA,ELA,8,All,112,50.2
Pierce County,Bethel School District,Spanaway Middle School,SBA,MATH,6,All,73,33
Pierce County,Bethel School District,Spanaway Middle School,SBA,MATH,7,All,82,35.4
Pierce County,Bethel School District,Spanaway Middle School,SBA,MATH,8,All,68,30.4
King County,Enumclaw School District,Special Ed School,SBA,ELA,3,All,,
King County,Auburn School District,Special Ed School,SBA,ELA,3,All,,
King County,Enumclaw School District,Special Ed School,SBA,ELA,4,All,,
King County,Auburn School District,Special Ed School,SBA,ELA,5,All,,
King County,Enumclaw School District,Special Ed School,SBA,ELA,5,All,,
King County,Auburn School District,Special Ed School,SBA,ELA,7,All,,
King County,Enumclaw School District,Special Ed School,SBA,ELA,7,All,,
King County,Auburn School District,Special Ed School,SBA,ELA,8,All,,
King County,Enumclaw School District,Special Ed School,SBA,ELA,11,All,,
King County,Enumclaw School District,Special Ed School,SBA,MATH,3,All,,
King County,Auburn School District,Special Ed School,SBA,MATH,3,All,,
King County,Enumclaw School District,Special Ed School,SBA,MATH,4,All,,
King County,Auburn School District,Special Ed School,SBA,MATH,5,All,,
King County,Enumclaw School District,Special Ed School,SBA,MATH,5,All,,
King County,Auburn School District,Special Ed School,SBA,MATH,7,All,,
King County,Enumclaw School District,Special Ed School,SBA,MATH,7,All,,
King County,Auburn School District,Special Ed School,SBA,MATH,8,All,,
King County,Enumclaw School District,Special Ed School,SBA,MATH,11,All,,
Clallam County,Port Angeles School District,Special Education,SBA,ELA,3,All,,
Island County,Oak Harbor School District,Special Education,SBA,ELA,3,All,,
Cowlitz County,Kelso School District,Special Education,SBA,ELA,3,All,,
Island County,Oak Harbor School District,Special Education,SBA,ELA,4,All,,
Clallam County,Port Angeles School District,Special Education,SBA,ELA,5,All,,
Cowlitz County,Kelso School District,Special Education,SBA,ELA,5,All,,
Cowlitz County,Kelso School District,Special Education,SBA,ELA,6,All,,
Clallam County,Port Angeles School District,Special Education,SBA,ELA,8,All,,
Clallam County,Port Angeles School District,Special Education,SBA,MATH,3,All,,
Island County,Oak Harbor School District,Special Education,SBA,MATH,3,All,,
Cowlitz County,Kelso School District,Special Education,SBA,MATH,3,All,,
Island County,Oak Harbor School District,Special Education,SBA,MATH,4,All,,
Cowlitz County,Kelso School District,Special Education,SBA,MATH,5,All,,
Clallam County,Port Angeles School District,Special Education,SBA,MATH,5,All,,
Cowlitz County,Kelso School District,Special Education,SBA,MATH,6,All,,
Clallam County,Port Angeles School District,Special Education,SBA,MATH,8,All,,
Chelan County,Wenatchee School District,Special Education School,SBA,ELA,3,All,,
Chelan County,Wenatchee School District,Special Education School,SBA,ELA,11,All,,
Chelan County,Wenatchee School District,Special Education School,SBA,MATH,3,All,,
Chelan County,Wenatchee School District,Special Education School,SBA,MATH,11,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,3,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,4,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,5,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,6,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,8,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,ELA,11,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,3,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,4,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,5,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,6,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,8,All,,
Pierce County,Clover Park School District,Special Education Services/relife,SBA,MATH,11,All,,
Benton County,Richland School District,Special Programs,SBA,ELA,6,All,,
Benton County,Richland School District,Special Programs,SBA,MATH,6,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,3,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,3,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,4,All,,
Snohomish County,Everett School District,Special Services,SBA,ELA,4,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,4,All,,
Snohomish County,Everett School District,Special Services,SBA,ELA,5,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,5,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,5,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,6,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,6,All,,
Snohomish County,Everett School District,Special Services,SBA,ELA,7,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,7,All,,
Snohomish County,Everett School District,Special Services,SBA,ELA,8,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,8,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,8,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,ELA,11,All,,
Asotin County,Clarkston School District,Special Services,SBA,ELA,11,All,,
Snohomish County,Everett School District,Special Services,SBA,ELA,11,All,,
Pierce County,Tacoma School District,Special Services,SBA,ELA,11,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,3,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,3,All,,
Snohomish County,Everett School District,Special Services,SBA,MATH,4,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,4,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,4,All,,
Snohomish County,Everett School District,Special Services,SBA,MATH,5,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,5,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,5,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,6,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,6,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,7,All,,
Snohomish County,Everett School District,Special Services,SBA,MATH,7,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,8,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,8,All,,
Snohomish County,Everett School District,Special Services,SBA,MATH,8,All,,
Snohomish County,Mukilteo School District,Special Services,SBA,MATH,11,All,,
Pierce County,Tacoma School District,Special Services,SBA,MATH,11,All,,
Asotin County,Clarkston School District,Special Services,SBA,MATH,11,All,,
Snohomish County,Everett School District,Special Services,SBA,MATH,11,All,,
Pierce County,Puyallup School District,Spinning Elementary,SBA,ELA,3,All,23,57.5
Pierce County,Puyallup School District,Spinning Elementary,SBA,ELA,4,All,,
Pierce County,Puyallup School District,Spinning Elementary,SBA,ELA,5,All,,
Pierce County,Puyallup School District,Spinning Elementary,SBA,ELA,6,All,22,55
Pierce County,Puyallup School District,Spinning Elementary,SBA,MATH,3,All,28,68.2
Pierce County,Puyallup School District,Spinning Elementary,SBA,MATH,4,All,,
Pierce County,Puyallup School District,Spinning Elementary,SBA,MATH,5,All,,
Pierce County,Puyallup School District,Spinning Elementary,SBA,MATH,6,All,26,65
King County,Bellevue School District,Spiritridge Elementary School,SBA,ELA,3,All,104,81.2
King County,Bellevue School District,Spiritridge Elementary School,SBA,ELA,4,All,100,83.3
King County,Bellevue School District,Spiritridge Elementary School,SBA,ELA,5,All,,
King County,Bellevue School District,Spiritridge Elementary School,SBA,MATH,3,All,100,78.7
King County,Bellevue School District,Spiritridge Elementary School,SBA,MATH,4,All,100,83.3
King County,Bellevue School District,Spiritridge Elementary School,SBA,MATH,5,All,127,94
,,Spokane Area Professional-Technical Skills Center ,SBA,MATH,11,All,,
,,Spokane Juvenile Detention School,SBA,ELA,11,All,,
,,Spokane Juvenile Detention School,SBA,MATH,11,All,,
Spokane County,Spokane School District,Spokane Public Montessori,SBA,ELA,3,All,28,45.9
Spokane County,Spokane School District,Spokane Public Montessori,SBA,ELA,4,All,36,63.1
Spokane County,Spokane School District,Spokane Public Montessori,SBA,ELA,5,All,39,76.4
Spokane County,Spokane School District,Spokane Public Montessori,SBA,ELA,6,All,33,80.4
Spokane County,Spokane School District,Spokane Public Montessori,SBA,ELA,7,All,,
Spokane County,Spokane School District,Spokane Public Montessori,SBA,MATH,3,All,27,44.2
Spokane County,Spokane School District,Spokane Public Montessori,SBA,MATH,4,All,27,47.3
Spokane County,Spokane School District,Spokane Public Montessori,SBA,MATH,5,All,22,44
Spokane County,Spokane School District,Spokane Public Montessori,SBA,MATH,6,All,13,31.7
Spokane County,Spokane School District,Spokane Public Montessori,SBA,MATH,7,All,,
,,Spokane Valley High School,SBA,ELA,11,All,,
,,Spokane Valley High School,SBA,MATH,11,All,9,31
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,3,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,4,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,5,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,6,All,8,80
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,7,All,5,50
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,8,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,ELA,11,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,3,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,4,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,5,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,6,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,7,All,4,36.3
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,8,All,,
Spokane County,Central Valley School District,Spokane Valley Learning Academy,SBA,MATH,11,All,,
,,Spokane Valley Tech,SBA,MATH,11,All,,
,,Spokane Valley Transition School,SBA,ELA,11,All,36,42.8
,,Spokane Valley Transition School,SBA,MATH,11,All,,
Lincoln County,Sprague School District,Sprague Elementary,SBA,ELA,3,All,,
Lincoln County,Sprague School District,Sprague Elementary,SBA,ELA,4,All,,
Lincoln County,Sprague School District,Sprague Elementary,SBA,MATH,3,All,,
Lincoln County,Sprague School District,Sprague Elementary,SBA,MATH,4,All,,
Lincoln County,Sprague School District,Sprague High School,SBA,ELA,11,All,,
Lincoln County,Sprague School District,Sprague High School,SBA,MATH,11,All,,
King County,Kent School District,Springbrook Elementary School,SBA,ELA,3,All,31,40.2
King County,Kent School District,Springbrook Elementary School,SBA,ELA,4,All,34,41.9
King County,Kent School District,Springbrook Elementary School,SBA,ELA,5,All,24,34.2
King County,Kent School District,Springbrook Elementary School,SBA,ELA,6,All,26,44
King County,Kent School District,Springbrook Elementary School,SBA,MATH,3,All,36,45.5
King County,Kent School District,Springbrook Elementary School,SBA,MATH,4,All,27,34.1
King County,Kent School District,Springbrook Elementary School,SBA,MATH,5,All,11,15.7
King County,Kent School District,Springbrook Elementary School,SBA,MATH,6,All,23,38.3
,,Springdale Academy,SBA,ELA,3,All,,
,,Springdale Academy,SBA,ELA,4,All,,
,,Springdale Academy,SBA,ELA,5,All,,
,,Springdale Academy,SBA,ELA,6,All,,
,,Springdale Academy,SBA,ELA,8,All,,
,,Springdale Academy,SBA,MATH,3,All,,
,,Springdale Academy,SBA,MATH,4,All,,
,,Springdale Academy,SBA,MATH,5,All,,
,,Springdale Academy,SBA,MATH,6,All,,
,,Springdale Academy,SBA,MATH,8,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,ELA,3,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,ELA,4,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,ELA,5,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,MATH,3,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,MATH,4,All,,
Stevens County,Mary Walker School District,Springdale Elementary,SBA,MATH,5,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,ELA,6,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,ELA,7,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,ELA,8,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,MATH,6,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,MATH,7,All,,
Stevens County,Mary Walker School District,Springdale Middle School,SBA,MATH,8,All,,
Snohomish County,Edmonds School District,Spruce Elementary,SBA,ELA,3,All,39,48.7
Snohomish County,Edmonds School District,Spruce Elementary,SBA,ELA,4,All,37,55.2
Snohomish County,Edmonds School District,Spruce Elementary,SBA,ELA,5,All,43,58.9
Snohomish County,Edmonds School District,Spruce Elementary,SBA,ELA,6,All,40,58.8
Snohomish County,Edmonds School District,Spruce Elementary,SBA,MATH,3,All,38,46.9
Snohomish County,Edmonds School District,Spruce Elementary,SBA,MATH,4,All,35,53
Snohomish County,Edmonds School District,Spruce Elementary,SBA,MATH,5,All,37,50.6
Snohomish County,Edmonds School District,Spruce Elementary,SBA,MATH,6,All,28,40.5
Whatcom County,Bellingham School District,Squalicum High School,SBA,ELA,11,All,268,75.2
Whatcom County,Bellingham School District,Squalicum High School,SBA,MATH,8,All,,
Whatcom County,Bellingham School District,Squalicum High School,SBA,MATH,11,All,40,11.4
Whitman County,St. John School District,St John Elementary,SBA,ELA,3,All,10,66.6
Whitman County,St. John School District,St John Elementary,SBA,ELA,4,All,5,41.6
Whitman County,St. John School District,St John Elementary,SBA,ELA,5,All,16,94.1
Whitman County,St. John School District,St John Elementary,SBA,MATH,3,All,8,53.3
Whitman County,St. John School District,St John Elementary,SBA,MATH,4,All,6,50
Whitman County,St. John School District,St John Elementary,SBA,MATH,5,All,13,76.4
Whitman County,St. John School District,St John/Endicott High,SBA,MATH,11,All,14,77.7
Pierce County,Tacoma School District,Stadium,SBA,ELA,11,All,,
Pierce County,Tacoma School District,Stadium,SBA,MATH,11,All,55,14.9
Pierce County,Puyallup School District,Stahl Junior High,SBA,ELA,7,All,168,58.7
Pierce County,Puyallup School District,Stahl Junior High,SBA,ELA,8,All,143,52.7
Pierce County,Puyallup School District,Stahl Junior High,SBA,MATH,7,All,120,41.8
Pierce County,Puyallup School District,Stahl Junior High,SBA,MATH,8,All,105,38.7
Pierce County,Tacoma School District,Stanley,SBA,ELA,3,All,29,61.7
Pierce County,Tacoma School District,Stanley,SBA,ELA,4,All,29,59.1
Pierce County,Tacoma School District,Stanley,SBA,ELA,5,All,21,56.7
Pierce County,Tacoma School District,Stanley,SBA,MATH,3,All,32,66.6
Pierce County,Tacoma School District,Stanley,SBA,MATH,4,All,28,57.1
Pierce County,Tacoma School District,Stanley,SBA,MATH,5,All,8,21.6
Yakima County,Yakima School District,Stanton Academy,SBA,ELA,11,All,13,25
Yakima County,Yakima School District,Stanton Academy,SBA,MATH,11,All,,
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,ELA,3,All,38,61.2
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,ELA,4,All,33,55
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,ELA,5,All,49,70
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,MATH,3,All,40,65.5
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,MATH,4,All,30,50
Snohomish County,Stanwood-Camano School District,Stanwood Elementary School,SBA,MATH,5,All,49,70
Snohomish County,Stanwood-Camano School District,Stanwood High School,SBA,ELA,11,All,311,88.3
Snohomish County,Stanwood-Camano School District,Stanwood High School,SBA,MATH,11,All,62,18.2
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,ELA,6,All,91,56.1
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,ELA,7,All,87,55
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,ELA,8,All,91,60.2
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,MATH,6,All,71,44
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,MATH,7,All,,
Snohomish County,Stanwood-Camano School District,Stanwood Middle School,SBA,MATH,8,All,73,48.6
Franklin County,Star School District No. 054,Star Elem School,SBA,ELA,3,All,,
Franklin County,Star School District No. 054,Star Elem School,SBA,ELA,5,All,,
Franklin County,Star School District No. 054,Star Elem School,SBA,ELA,6,All,,
Franklin County,Star School District No. 054,Star Elem School,SBA,MATH,3,All,,
Franklin County,Star School District No. 054,Star Elem School,SBA,MATH,5,All,,
Franklin County,Star School District No. 054,Star Elem School,SBA,MATH,6,All,,
King County,Federal Way School District,Star Lake Elementary School,SBA,ELA,3,All,36,45
King County,Federal Way School District,Star Lake Elementary School,SBA,ELA,4,All,32,57.1
King County,Federal Way School District,Star Lake Elementary School,SBA,ELA,5,All,47,58
King County,Federal Way School District,Star Lake Elementary School,SBA,MATH,3,All,40,50
King County,Federal Way School District,Star Lake Elementary School,SBA,MATH,4,All,23,41
King County,Federal Way School District,Star Lake Elementary School,SBA,MATH,5,All,35,42.6
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,3,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,4,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,5,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,6,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,7,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,ELA,8,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,3,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,4,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,5,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,6,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,7,All,,
Columbia County,Starbuck School District,Starbuck School,SBA,MATH,8,All,,
Skagit County,Sedro-Woolley School District,State Street High School,SBA,ELA,11,All,19,36.5
Skagit County,Sedro-Woolley School District,State Street High School,SBA,MATH,11,All,3,6.2
Chelan County,Stehekin School District,Stehekin Elementary,SBA,ELA,4,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,ELA,5,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,ELA,6,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,ELA,7,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,ELA,8,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,MATH,4,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,MATH,5,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,MATH,6,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,MATH,7,All,,
Chelan County,Stehekin School District,Stehekin Elementary,SBA,MATH,8,All,,
Pierce County,Steilacoom Hist. School District,Steilacoom High,SBA,ELA,11,All,178,78.4
Pierce County,Steilacoom Hist. School District,Steilacoom High,SBA,MATH,11,All,96,44
King County,Lake Washington School District,Stella Schola,SBA,ELA,6,All,,
King County,Lake Washington School District,Stella Schola,SBA,ELA,7,All,,
King County,Lake Washington School District,Stella Schola,SBA,ELA,8,All,,
King County,Lake Washington School District,Stella Schola,SBA,MATH,6,All,,
King County,Lake Washington School District,Stella Schola,SBA,MATH,7,All,25,86.2
King County,Lake Washington School District,Stella Schola,SBA,MATH,8,All,,
King County,Seattle Public Schools,STEM K-8,SBA,ELA,3,All,28,38.8
King County,Seattle Public Schools,STEM K-8,SBA,ELA,4,All,40,72.7
King County,Seattle Public Schools,STEM K-8,SBA,ELA,5,All,25,52
King County,Seattle Public Schools,STEM K-8,SBA,ELA,6,All,31,60.7
King County,Seattle Public Schools,STEM K-8,SBA,MATH,3,All,28,38.8
King County,Seattle Public Schools,STEM K-8,SBA,MATH,4,All,34,61.8
King County,Seattle Public Schools,STEM K-8,SBA,MATH,5,All,18,37.5
King County,Seattle Public Schools,STEM K-8,SBA,MATH,6,All,24,47
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,3,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,4,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,5,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,6,All,,
Whitman County,Steptoe School District,Steptoe Elementary School,SBA,ELA,7,All,,
