County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Snohomish County,Everett School District,Gateway Middle School,SBA,MATH,6,All,182,64.5
Snohomish County,Everett School District,Gateway Middle School,SBA,MATH,7,All,221,69.9
Snohomish County,Everett School District,Gateway Middle School,SBA,MATH,8,All,204,72.8
King County,Federal Way School District,Gateway to College,SBA,ELA,11,All,,
King County,Federal Way School District,Gateway to College,SBA,MATH,11,All,,
,,Gateway to College at LWIT,SBA,ELA,11,All,,
,,Gateway to College at LWIT,SBA,MATH,11,All,,
King County,Seattle Public Schools,Gatewood Elementary School,SBA,ELA,3,All,28,52.8
King County,Seattle Public Schools,Gatewood Elementary School,SBA,ELA,4,All,35,59.3
King County,Seattle Public Schools,Gatewood Elementary School,SBA,ELA,5,All,33,52.3
King County,Seattle Public Schools,Gatewood Elementary School,SBA,MATH,3,All,31,57.4
King County,Seattle Public Schools,Gatewood Elementary School,SBA,MATH,4,All,43,72.8
King County,Seattle Public Schools,Gatewood Elementary School,SBA,MATH,5,All,32,50.7
Clark County,Washougal School District,Gause Elementary,SBA,ELA,3,All,65,59.6
Clark County,Washougal School District,Gause Elementary,SBA,ELA,4,All,58,59.7
Clark County,Washougal School District,Gause Elementary,SBA,ELA,5,All,73,70.1
Clark County,Washougal School District,Gause Elementary,SBA,MATH,3,All,65,60.1
Clark County,Washougal School District,Gause Elementary,SBA,MATH,4,All,54,55.6
Clark County,Washougal School District,Gause Elementary,SBA,MATH,5,All,62,60.1
Pierce County,Tacoma School District,Geiger,SBA,ELA,3,All,23,32.8
Pierce County,Tacoma School District,Geiger,SBA,ELA,4,All,40,48.1
Pierce County,Tacoma School District,Geiger,SBA,ELA,5,All,36,52.1
Pierce County,Tacoma School District,Geiger,SBA,MATH,3,All,34,48.5
Pierce County,Tacoma School District,Geiger,SBA,MATH,4,All,29,34.9
Pierce County,Tacoma School District,Geiger,SBA,MATH,5,All,23,33.3
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,ELA,3,All,84,68.2
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,ELA,4,All,96,80.6
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,ELA,5,All,79,88.7
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,MATH,3,All,98,79.6
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,MATH,4,All,91,76.4
King County,Seattle Public Schools,Genesee Hill Elementary,SBA,MATH,5,All,62,69.6
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,ELA,3,All,46,50
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,ELA,4,All,33,50.7
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,ELA,5,All,49,62.8
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,MATH,3,All,49,53.2
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,MATH,4,All,47,72.3
Whatcom County,Bellingham School District,Geneva Elementary School,SBA,MATH,5,All,36,46.1
Clark County,Vancouver School District,George C Marshall Elementary,SBA,ELA,3,All,21,35
Clark County,Vancouver School District,George C Marshall Elementary,SBA,ELA,4,All,37,53.6
Clark County,Vancouver School District,George C Marshall Elementary,SBA,ELA,5,All,22,33.8
Clark County,Vancouver School District,George C Marshall Elementary,SBA,MATH,3,All,22,36.6
Clark County,Vancouver School District,George C Marshall Elementary,SBA,MATH,4,All,26,37.6
Clark County,Vancouver School District,George C Marshall Elementary,SBA,MATH,5,All,17,26.1
Grant County,Quincy School District,George Elementary,SBA,ELA,3,All,8,21.6
Grant County,Quincy School District,George Elementary,SBA,ELA,4,All,6,19.3
Grant County,Quincy School District,George Elementary,SBA,MATH,3,All,11,28.9
Grant County,Quincy School District,George Elementary,SBA,MATH,4,All,13,41.9
King County,Kent School District,George T. Daniel Elementary School,SBA,ELA,3,All,15,22
King County,Kent School District,George T. Daniel Elementary School,SBA,ELA,4,All,20,31.7
King County,Kent School District,George T. Daniel Elementary School,SBA,ELA,5,All,17,31.4
King County,Kent School District,George T. Daniel Elementary School,SBA,ELA,6,All,19,30.1
King County,Kent School District,George T. Daniel Elementary School,SBA,MATH,3,All,16,23.5
King County,Kent School District,George T. Daniel Elementary School,SBA,MATH,4,All,16,25.8
King County,Kent School District,George T. Daniel Elementary School,SBA,MATH,5,All,15,27.2
King County,Kent School District,George T. Daniel Elementary School,SBA,MATH,6,All,22,34.9
Thurston County,Tumwater School District,George Washington Bush Middle Sch,SBA,ELA,7,All,170,67.1
Thurston County,Tumwater School District,George Washington Bush Middle Sch,SBA,ELA,8,All,154,57.8
Thurston County,Tumwater School District,George Washington Bush Middle Sch,SBA,MATH,7,All,135,53.3
Thurston County,Tumwater School District,George Washington Bush Middle Sch,SBA,MATH,8,All,125,46.9
Stevens County,Chewelah School District,Gess Elementary,SBA,ELA,3,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,ELA,4,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,ELA,5,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,ELA,6,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,MATH,3,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,MATH,4,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,MATH,5,All,,
Stevens County,Chewelah School District,Gess Elementary,SBA,MATH,6,All,,
Pierce County,Peninsula School District,Gig Harbor High,SBA,ELA,11,All,363,87.6
Pierce County,Peninsula School District,Gig Harbor High,SBA,MATH,11,All,200,48.3
Yakima County,Yakima School District,Gilbert Elementary School,SBA,ELA,3,All,26,31.7
Yakima County,Yakima School District,Gilbert Elementary School,SBA,ELA,4,All,29,28.7
Yakima County,Yakima School District,Gilbert Elementary School,SBA,ELA,5,All,34,39
Yakima County,Yakima School District,Gilbert Elementary School,SBA,MATH,3,All,41,51.2
Yakima County,Yakima School District,Gilbert Elementary School,SBA,MATH,4,All,31,31
Yakima County,Yakima School District,Gilbert Elementary School,SBA,MATH,5,All,27,31.7
King County,Auburn School District,Gildo Rey Elementary School,SBA,ELA,3,All,62,63.9
King County,Auburn School District,Gildo Rey Elementary School,SBA,ELA,4,All,68,68
King County,Auburn School District,Gildo Rey Elementary School,SBA,ELA,5,All,60,63.1
King County,Auburn School District,Gildo Rey Elementary School,SBA,MATH,3,All,71,73.1
King County,Auburn School District,Gildo Rey Elementary School,SBA,MATH,4,All,83,83
King County,Auburn School District,Gildo Rey Elementary School,SBA,MATH,5,All,69,72.6
Pierce County,White River School District,Glacier Middle School,SBA,ELA,6,All,139,55.1
Pierce County,White River School District,Glacier Middle School,SBA,ELA,7,All,,
Pierce County,White River School District,Glacier Middle School,SBA,ELA,8,All,,
Pierce County,White River School District,Glacier Middle School,SBA,MATH,6,All,119,47.2
Pierce County,White River School District,Glacier Middle School,SBA,MATH,7,All,,
Pierce County,White River School District,Glacier Middle School,SBA,MATH,8,All,,
King County,Tahoma School District,Glacier Park Elementary,SBA,ELA,3,All,149,79.6
King County,Tahoma School District,Glacier Park Elementary,SBA,ELA,4,All,139,78.9
King County,Tahoma School District,Glacier Park Elementary,SBA,ELA,5,All,145,81.4
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,3,All,152,80.8
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,4,All,134,76.1
King County,Tahoma School District,Glacier Park Elementary,SBA,MATH,5,All,148,82.6
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,ELA,11,All,399,89.8
Snohomish County,Snohomish School District,Glacier Peak High School,SBA,MATH,11,All,143,32.2
Pierce County,Puyallup School District,Glacier View Junior High,SBA,ELA,7,All,172,62.7
Pierce County,Puyallup School District,Glacier View Junior High,SBA,ELA,8,All,148,57.1
Pierce County,Puyallup School District,Glacier View Junior High,SBA,MATH,7,All,153,56
Pierce County,Puyallup School District,Glacier View Junior High,SBA,MATH,8,All,116,44.6
King County,Kent School District,Glenridge Elementary,SBA,ELA,3,All,31,40.7
King County,Kent School District,Glenridge Elementary,SBA,ELA,4,All,50,70.4
King County,Kent School District,Glenridge Elementary,SBA,ELA,5,All,45,75
King County,Kent School District,Glenridge Elementary,SBA,ELA,6,All,30,69.7
King County,Kent School District,Glenridge Elementary,SBA,MATH,3,All,52,68.4
King County,Kent School District,Glenridge Elementary,SBA,MATH,4,All,53,74.6
King County,Kent School District,Glenridge Elementary,SBA,MATH,5,All,34,56.6
King County,Kent School District,Glenridge Elementary,SBA,MATH,6,All,32,74.4
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,3,All,,
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,3,All,,
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,4,All,5,38.4
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,4,All,76,78.3
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,ELA,5,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,ELA,5,All,76,79.1
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,3,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,3,All,,
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,4,All,4,30.7
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,4,All,71,73.1
Klickitat County,Glenwood School District,Glenwood Elementary,SBA,MATH,5,All,,
Snohomish County,Lake Stevens School District,Glenwood Elementary,SBA,MATH,5,All,71,73.9
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,ELA,3,All,72,48.6
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,ELA,4,All,74,46.5
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,MATH,3,All,89,59.7
Clark County,Battle Ground School District,Glenwood Heights Primary,SBA,MATH,4,All,76,47.5
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,6,All,5,50
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,7,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,8,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,ELA,11,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,6,All,4,40
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,7,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,8,All,,
Klickitat County,Glenwood School District,Glenwood Secondary,SBA,MATH,11,All,,
King County,Highline School District,Global Connections High School,SBA,ELA,11,All,56,53.8
King County,Highline School District,Global Connections High School,SBA,MATH,11,All,,
Spokane County,Spokane School District,Glover Middle School,SBA,ELA,7,All,103,48.3
Spokane County,Spokane School District,Glover Middle School,SBA,ELA,8,All,125,51.2
Spokane County,Spokane School District,Glover Middle School,SBA,MATH,7,All,89,41.7
Spokane County,Spokane School District,Glover Middle School,SBA,MATH,8,All,85,34.8
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,3,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,4,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,ELA,5,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,3,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,4,All,,
Snohomish County,Sultan School District,Gold Bar Elementary,SBA,MATH,5,All,,
Klickitat County,Goldendale School District,Goldendale High School,SBA,ELA,11,All,55,74.3
Klickitat County,Goldendale School District,Goldendale High School,SBA,MATH,11,All,30,40
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,5,All,27,38.5
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,6,All,37,49.3
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,7,All,41,57.7
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,ELA,8,All,42,57.5
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,5,All,18,25.7
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,6,All,27,36
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,7,All,36,49.3
Klickitat County,Goldendale School District,Goldendale Middle School,SBA,MATH,8,All,28,38.3
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,ELA,3,All,,
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,ELA,4,All,32,50.7
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,MATH,3,All,,
Klickitat County,Goldendale School District,Goldendale Primary School,SBA,MATH,4,All,32,50.7
Klickitat County,Goldendale School District,Goldendale Support Service Center,SBA,ELA,3,All,,
Klickitat County,Goldendale School District,Goldendale Support Service Center,SBA,MATH,3,All,,
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,6,All,118,61.7
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,7,All,113,63.4
Pierce County,Peninsula School District,Goodman Middle School,SBA,ELA,8,All,121,66.1
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,6,All,96,50.2
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,7,All,90,50.5
Pierce County,Peninsula School District,Goodman Middle School,SBA,MATH,8,All,80,43.7
,,Grad Alliance Program,SBA,ELA,11,All,,
,,Grad Alliance Program,SBA,MATH,11,All,,
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,3,All,85,64.8
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,4,All,82,63
Pierce County,Bethel School District,Graham Elementary,SBA,ELA,5,All,61,58
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,3,All,85,64.3
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,4,All,86,66.1
Pierce County,Bethel School District,Graham Elementary,SBA,MATH,5,All,49,46.6
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,3,All,23,48.9
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,4,All,29,46
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,ELA,5,All,9,23
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,3,All,18,38.2
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,4,All,28,44.4
King County,Seattle Public Schools,Graham Hill Elementary School,SBA,MATH,5,All,8,20.5
Pierce County,Bethel School District,Graham Kapowsin High School,SBA,ELA,11,All,368,77.6
Pierce County,Bethel School District,Graham Kapowsin High School,SBA,MATH,8,All,,
Pierce County,Bethel School District,Graham Kapowsin High School,SBA,MATH,11,All,178,38.1
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,3,All,29,41.4
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,4,All,39,37.8
Okanogan County,Okanogan School District,Grainger Elementary,SBA,ELA,5,All,39,52
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,3,All,27,38.5
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,4,All,35,33.9
Okanogan County,Okanogan School District,Grainger Elementary,SBA,MATH,5,All,26,34.6
