County,District,School,testAdministration,Subject,GradeLevel,StudentGroup,countMetStandardIncludingPP,PercentMetStandardIncludingPP
Kitsap County,Central Kitsap School District,Central Kitsap Middle School,SBA,ELA,7,All,175,68.3
Kitsap County,Central Kitsap School District,Central Kitsap Middle School,SBA,ELA,8,All,143,61.1
Kitsap County,Central Kitsap School District,Central Kitsap Middle School,SBA,MATH,6,All,119,51.7
Kitsap County,Central Kitsap School District,Central Kitsap Middle School,SBA,MATH,7,All,150,58.5
Kitsap County,Central Kitsap School District,Central Kitsap Middle School,SBA,MATH,8,All,116,49.5
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,ELA,3,All,19,51.3
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,ELA,4,All,21,72.4
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,ELA,5,All,11,50
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,ELA,6,All,19,65.5
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,MATH,3,All,15,40.5
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,MATH,4,All,21,72.4
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,MATH,5,All,7,31.8
Grays Harbor County,Aberdeen School District,Central Park Elementary,SBA,MATH,6,All,19,65.5
Spokane County,Central Valley School District,Central Valley High School,SBA,ELA,10,All,422,82.2
Spokane County,Central Valley School District,Central Valley High School,SBA,MATH,10,All,260,50.7
Lewis County,Centralia School District,Centralia High School,SBA,ELA,10,All,,
Lewis County,Centralia School District,Centralia High School,SBA,MATH,10,All,,
Lewis County,Centralia School District,Centralia Middle School,SBA,ELA,7,All,165,62.5
Lewis County,Centralia School District,Centralia Middle School,SBA,ELA,8,All,122,57.2
Lewis County,Centralia School District,Centralia Middle School,SBA,MATH,7,All,96,36.3
Lewis County,Centralia School District,Centralia Middle School,SBA,MATH,8,All,88,41.3
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,ELA,3,All,50,55.5
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,ELA,4,All,68,70.8
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,ELA,5,All,71,76.3
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,MATH,3,All,58,64.4
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,MATH,4,All,44,45.8
Snohomish County,Monroe School District,Chain Lake Elementary School,SBA,MATH,5,All,53,56.9
Snohomish County,Edmonds School District,Challenge Elementary,SBA,ELA,3,All,50,92.5
Snohomish County,Edmonds School District,Challenge Elementary,SBA,ELA,4,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,ELA,5,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,ELA,6,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,MATH,3,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,MATH,4,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,MATH,5,All,,
Snohomish County,Edmonds School District,Challenge Elementary,SBA,MATH,6,All,,
King County,Issaquah School District,Challenger Elementary,SBA,ELA,3,All,76,80
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,ELA,3,All,58,55.2
King County,Issaquah School District,Challenger Elementary,SBA,ELA,4,All,61,77.2
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,ELA,4,All,64,56.6
King County,Issaquah School District,Challenger Elementary,SBA,ELA,5,All,61,73.4
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,ELA,5,All,58,50
King County,Issaquah School District,Challenger Elementary,SBA,MATH,3,All,78,82.1
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,MATH,3,All,55,51.8
King County,Issaquah School District,Challenger Elementary,SBA,MATH,4,All,58,73.4
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,MATH,4,All,58,51.3
King County,Issaquah School District,Challenger Elementary,SBA,MATH,5,All,54,65
Snohomish County,Mukilteo School District,Challenger Elementary,SBA,MATH,5,All,37,32.1
Pierce County,Bethel School District,Challenger High School,SBA,ELA,10,All,,
Pierce County,Bethel School District,Challenger High School,SBA,MATH,10,All,,
Pierce County,University Place School District,Chambers Elementary,SBA,ELA,3,All,70,65.4
Pierce County,University Place School District,Chambers Elementary,SBA,ELA,4,All,79,73.1
Pierce County,University Place School District,Chambers Elementary,SBA,MATH,3,All,61,57
Pierce County,University Place School District,Chambers Elementary,SBA,MATH,4,All,77,71.2
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,ELA,3,All,32,50
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,ELA,4,All,56,62.2
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,ELA,5,All,42,60
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,MATH,3,All,35,53.8
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,MATH,4,All,65,72.2
Thurston County,North Thurston Public Schools,Chambers Prairie Elementary School,SBA,MATH,5,All,31,44.2
Asotin County,Clarkston School District,Charles Francis Adams High School,SBA,ELA,10,All,152,70.3
Asotin County,Clarkston School District,Charles Francis Adams High School,SBA,MATH,10,All,80,37
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,ELA,3,All,21,47.7
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,ELA,4,All,25,52
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,ELA,5,All,20,45.4
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,ELA,6,All,24,51
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,MATH,3,All,29,65.9
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,MATH,4,All,22,45.8
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,MATH,5,All,15,34
Snohomish County,Edmonds School District,Chase Lake Elementary,SBA,MATH,6,All,21,44.6
